"","facility_name","facility_type_display","maternal_health_delivery_services","emergency_transport","skilled_birth_attendant","num_chews_fulltime","phcn_electricity","c_section_yn","child_health_measles_immun_calc","num_nurses_fulltime","num_nursemidwives_fulltime","num_doctors_fulltime","date_of_survey","facility_id","community","ward","management","improved_water_supply","improved_sanitation","vaccines_fridge_freezer","antenatal_care_yn","family_planning_yn","malaria_treatment_artemisinin","sector","formhub_photo_id","gps","survey_id","state","lga","new","another","latitude","longitude"
"741","Comprehensive Health Center Bakeko","District / General Hospital",TRUE,FALSE,TRUE,5,FALSE,FALSE,TRUE,3,0,0,"2012-07-11","KPDAR","Bakeko","Bakeko","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1341998176533.jpg","8.95861029624939 6.2096840143203735 108.0 4.0","c382e9e3-0204-488c-8a91-5b4be5014c80","niger","katcha",NA,NA,8.95861029624939,6.20968401432037
"742","Pri. Health Care","Health Post",FALSE,FALSE,FALSE,3,TRUE,FALSE,TRUE,0,0,0,"2012-07-12","WLHBR","Gbakogi","Gbakogi","public",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1342120594632.jpg","8.876169919967651 6.1848145723342896 91.0 4.0","8bd54161-a1d5-437e-8b0f-11cffc1c1d9f","niger","katcha",NA,NA,8.87616991996765,6.18481457233429
"743","p h c","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-13","BNAJA","ebba","essa","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1342190000458.jpg","9.214096069335938 6.266112327575684 119.0 4.0","a5218ea8-57ba-4eb8-920c-fdcfbfe506be","niger","katcha",NA,NA,9.21409606933594,6.26611232757568
"744","LEEMP","Clinic",TRUE,FALSE,TRUE,0,NA,FALSE,NA,3,2,0,"2012-07-14","KKNRT","KPARAKA","KATCHA",NA,NA,FALSE,NA,FALSE,TRUE,TRUE,"health","1342264944416.jpg","9.331984519958496 6.233367919921875 155.0 4.0","a39b0e73-0e4b-4496-8358-1e3a1a18d722","niger","katcha",NA,NA,9.3319845199585,6.23336791992188
"745","p h c","Health Post",TRUE,FALSE,FALSE,3,TRUE,FALSE,FALSE,0,0,0,"2012-07-13","MHCJQ","cheche,nagenu","essa","public",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1342184862699.jpg","9.189457297325134 6.291298270225525 142.0 4.0","f303fc66-f6f6-4a30-87dd-75ec3da30cba","niger","katcha",NA,NA,9.18945729732513,6.29129827022552
"746","Jibo Health Clinic","Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-12","SXZOX","Jibo","Gbakogi","public",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"health","1342091789901.jpg","8.895905613899231 6.151925325393677 97.0 4.0","426b4c0a-39a4-41b6-8eb8-c846636f8836","niger","katcha",NA,NA,8.89590561389923,6.15192532539368
"747","p h c","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-11","JAQIT","gubagl","sidisaba","public",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1342008591029.jpg","8.95113229751587 6.156565546989441 179.0 4.0","28de7d00-7c77-4268-8c64-0a9182a29984","niger","katcha",NA,NA,8.95113229751587,6.15656554698944
"748","p h c","Primary Health Center",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-11","VAMKF","gubagl","sidisaba","public",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1342008591029.jpg","8.95113229751587 6.156565546989441 179.0 4.0","030d15de-034d-4e91-8b08-997feccfb80b","niger","katcha",NA,NA,8.95113229751587,6.15656554698944
"749",NA,"Health Post",FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,0,0,0,"2012-07-12","EUYSS","muchita","sidisaba","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1342097449607.jpg","8.997673988342285 6.121546626091003 103.0 4.0","6b182dab-0c09-40ed-ae11-30aae6ba919c","niger","katcha",NA,NA,8.99767398834229,6.121546626091
"750",NA,"Clinic",TRUE,TRUE,FALSE,1,TRUE,FALSE,TRUE,0,0,0,"2012-07-13","FJZPI","Nwogi","Badegi","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1342203065122.jpg","9.059171676635742 6.190849542617798 162.0 4.0","4a5096f4-3728-4a7c-9506-10e2ea9c4b68","niger","katcha",NA,NA,9.05917167663574,6.1908495426178
"751","Dispensary","Health Post",TRUE,TRUE,FALSE,1,TRUE,FALSE,TRUE,0,0,0,"2012-07-12","RRABI","Yanti","Gbakogi","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1342128312720.jpg","8.875644207000732 6.2530070543289185 129.0 4.0","53d7d03d-cba6-4f71-81f4-2c98ba758e5a","niger","katcha",NA,NA,8.87564420700073,6.25300705432892
"752","Kataeregi dispensary","Health Post",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2012-07-14","DUKJX","Kataeregi","Karaeregi","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1342266569685.jpg","9.358136057853699 6.296346187591553 180.0 4.0","d7867d87-a896-40b3-aed9-e9401b5fc0f0","niger","katcha",NA,NA,9.3581360578537,6.29634618759155
"753","RAMATU HEALTH CLINIC","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,TRUE,3,TRUE,FALSE,TRUE,0,0,1,"2014-04-20","HADLE","ENAGI","ENAGI","private",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396953674958.jpg","9.128418333333334 5.5457366666666665 189.1 4.7","7e5c064b-431c-451f-b9e2-4272afd8f02f","niger","edati",NA,NA,9.12841833333333,5.54573666666667
"754","P H C Gamgbi","Primary Health Centre (PHC)",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2014-04-18","HNSMW","Gamgbi","Kwakuti","public",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"health","1397314076899.jpg","9.46389276 6.93560921 435.5 5.0","bacae14d-4212-4f55-907f-6234155c7bc4","niger","paikoro",NA,NA,9.46389276,6.93560921
"755","P hc primary health clinic","Primary Health Centre (PHC)",TRUE,FALSE,TRUE,6,TRUE,FALSE,TRUE,1,4,0,"2014-04-16","HIYQD","Kamfaninbobi","Bobi","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1396977795789.jpg","10.231013333333333 5.85394 283.0 4.7","b7372980-fae0-4c34-9908-d634315d84fa","niger","mariga",NA,NA,10.2310133333333,5.85394
"756","MPHC","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HHSPG","Diko","Diko","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397144512068.jpg","9.261332997120917 7.20795476809144 549.4000244140625 5.0","b29d9763-7634-4ee2-9b2d-16154c7fbadb","niger","gurara",NA,NA,9.26133299712092,7.20795476809144
"757","Pri. Health Care","Clinic",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-09-08","QQBUY","Lanta","Erena","public",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"health","1347098593500.jpg","10.14051568 6.70272957 311.29998779296875 5.0","e4a5315a-f2e7-4c2e-8374-93a1c1ee013e","niger","shiroro",NA,NA,10.14051568,6.70272957
"758",NA,"Clinic",TRUE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-07-12","YIRSO","Maijaki","Birninmaza Tashibo","public",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1342109247747.jpg","8.97534191608429 6.730531454086304 223.0 4.0","72eeb579-c99a-4567-bcd5-6d69d860efeb","niger","lapai",NA,NA,8.97534191608429,6.7305314540863
"759","Malale Primary Health Clinic","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,0,0,0,"2014-04-27","HGGHQ","Malale","Malale","public",TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,"health","1398421139198.jpg","10.069295 4.493721666666667 145.5 5.0","f4a465f3-abcc-464b-be65-93e235e526f5","niger","borgu",NA,NA,10.069295,4.49372166666667
"760","Clinic matenity center","Primary Health Center",TRUE,FALSE,TRUE,4,NA,TRUE,NA,1,1,1,"2012-05-26","CDYNM","New market","Kudu",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1338043548851.jpg","10.401440262794495 5.460113883018494 373.0 4.0","c93723dc-bc37-4277-8df3-438a4bdfc2e5","niger","kontagora",NA,NA,10.4014402627945,5.46011388301849
"761","New Bussa General Hospital","General Hospital",TRUE,TRUE,TRUE,9,TRUE,TRUE,TRUE,6,NA,5,"2014-02-27","HAPZY","New Bussa","Bussa","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1393410022527.jpg","9.87433138 4.50081438 224.39999389648438 5.0","6b3179ab-fadd-43cb-868e-50baa21dc9ef","niger","borgu",NA,NA,9.87433138,4.50081438
"762","DISPENSARY","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-05-28","QRWKG","GEATAGI","JIKA","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1338219260484.jpg","10.04336792 4.80596106 205.10000610351563 5.0","82a2fd83-f38d-4e90-8443-9e9a88de1da6","niger","magama",NA,NA,10.04336792,4.80596106
"763","Numau Maternity Home","Primary Health Center",FALSE,FALSE,TRUE,2,TRUE,FALSE,FALSE,0,0,1,"2011-05-14","JCPAR","Sodangi Complex Zungeru","Zungeru","private",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"health","1305361510994.jpg","9.806145429611206 6.151769757270813 134.0 4.0","bf5fe62495bebc0502d807a8fe0cab1b","niger","wushishi",NA,NA,9.80614542961121,6.15176975727081
"764","CHP Kpataki","Primary Health Center",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-13","XLOVA","Kpataki","Kpaki","public",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"health","1342186074102.jpg","9.305575489997864 5.2156466245651245 137.0 4.0","c5d17fe3-6531-4936-9dd9-617b1bae7e5c","niger","mokwa",NA,NA,9.30557548999786,5.21564662456512
"765","Basic health center","Clinic",TRUE,FALSE,TRUE,10,TRUE,FALSE,TRUE,1,12,0,"2012-05-25","TQMWI","Salka","Salka","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1337948454132.jpg","10.311259031295776 4.960547089576721 314.0 4.0","721336df-89d0-4c0a-bde9-22efba17eb09","niger","magama",NA,NA,10.3112590312958,4.96054708957672
"766","Kawo Mulo Health Post","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-05-27","XRDLS","Kawo Mulo","SAHONRAMI","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1338125175832.jpg","9.948833584785461 5.388026833534241 338.0 4.0","56c1bc29-1226-420c-82e6-9f9287f98c90","niger","mashegu",NA,NA,9.94883358478546,5.38802683353424
"767","Anfani Primary Healthcare","Clinic",FALSE,TRUE,TRUE,2,NA,FALSE,NA,0,0,1,"2012-07-13","WQNOL","Saminaka","Birninmaza Tashibo",NA,NA,FALSE,NA,FALSE,FALSE,FALSE,"health","1342174937442.jpg","9.109725952148438 6.75385057926178 289.0 2.0","b75c5803-9985-44e9-8b37-282e6a2c06c2","niger","lapai",NA,NA,9.10972595214844,6.75385057926178
"768","DISPENSARY, TUNGAR ANGULU","Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-05-26","LGEUC","TUNGAR ANGULU","KAWO","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1338028372341.jpg","10.14450982 4.67860157 256.29998779296875 5.0","a52c065a-be18-4fb4-9761-3bd65d09da2c","niger","magama",NA,NA,10.14450982,4.67860157
"769","cpmpreshive health center","District / General Hospital",FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,0,0,0,"2011-05-12","KKJCX","Dabban","Dabban",NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"health","1305221364763.jpg","9.286140203475952 5.716506242752075 151.0 4.0","ca569b1c5ec63f3824f9ec4f0d29cae9","niger","lavun",NA,NA,9.28614020347595,5.71650624275208
"770","zhalape p h c","Clinic",TRUE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2011-05-11","RYNUQ","Zhalape","Guni","public",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"health","1305119931374.jpg","9.781748056411743 6.911323070526123 432.0 4.0","fc2b531f3ecb34f716c951e41873c478","niger","munya",NA,NA,9.78174805641174,6.91132307052612
"771","kKpanje Health Clinic","Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2011-05-16","YLMKO","Kpanje","Kpanje","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1305567613575.jpg","8.827074766159058 5.98530650138855 102.0 4.0","d17cf3e704cae1af83b7e94a60712d85","niger","lavun",NA,NA,8.82707476615906,5.98530650138855
"772",NA,"Clinic",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-07-12","APKHB","Gadza","Dzagbodo","public",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1342105097347.jpg","8.905100226402283 6.148293614387512 98.0 4.0","077d9098-624f-4661-8559-c67f70fcee37","niger","katcha",NA,NA,8.90510022640228,6.14829361438751
"773","Health clinic","Clinic",FALSE,FALSE,FALSE,2,NA,FALSE,NA,0,0,0,"2012-09-08","NCNIE","Essan Sunko","Gwam",NA,NA,FALSE,NA,FALSE,FALSE,FALSE,"health","1347103299489.jpg","9.490583539009094 6.794818639755249 334.0 4.0","cfb4ddb1-6b7b-43ec-a708-c913ef7863fa","niger","paikoro",NA,NA,9.49058353900909,6.79481863975525
"774","PHC TUNGAR RUWA","Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2011-12-09","PSEKN","Tungar Ruwa","Muwo/Gbajibo","public",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,"health","1323450642329.jpg","9.206838011741638 4.87467348575592 130.0 4.0","3d1248fc-32de-48c5-ad25-ffdf277dfc09","niger","mokwa",NA,NA,9.20683801174164,4.87467348575592
"775","Kaliko PHC","Clinic",FALSE,FALSE,FALSE,4,FALSE,FALSE,TRUE,0,0,0,"2011-05-12","JHPVD","Kaliko","Zungeru","public",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1305202605692.jpg","9.726918339729309 6.202549338340759 199.0 4.0","78693c0ecb48760d2350f7e0c717d8b8","niger","wushishi",NA,NA,9.72691833972931,6.20254933834076
"776","phc","Clinic",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2011-05-12","LNFTU","Kutuwengi","Lagun","public",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1305211302212.jpg","9.512293338775635 5.671026706695557 138.0 4.0","881a5d4c2934909b8ed7487347ee4067","niger","lavun",NA,NA,9.51229333877563,5.67102670669556
"777","Community Health Post","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-07-14","DUVRV","Emigi","Labozhi","private",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1342273303270.jpg","9.130936861038208 5.240145921707153 95.0 3.0","ca6923c5-5a81-4c6d-ab92-8282c3948e53","niger","mokwa",NA,NA,9.13093686103821,5.24014592170715
"778","C H C","District Hospital or Comprehensive Health Centre",TRUE,FALSE,NA,8,TRUE,FALSE,TRUE,NA,NA,NA,"2014-04-16","HGJDH","BERI","BERI","public",FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"health","1357000171029.jpg","10.282725 5.735758333333333 298.4 4.8","6e90319d-1ba4-4cf2-892b-936833a526d2","niger","mariga",NA,NA,10.282725,5.73575833333333
"779",NA,"Health Post",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-13","MTZJB","Labefu","Jebba","public",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"health","1342184739787.jpg","9.21279788017273 4.815182089805603 171.0 4.0","dad10418-ac2f-436b-9e04-280da3918ebc","niger","mokwa",NA,NA,9.21279788017273,4.8151820898056
"780","Health Clinic Centre","Clinic",FALSE,FALSE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-07-11","ASXBC","Etzu","Gupa/Abugi","public",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1342024356788.jpg","8.385379314422607 6.785838603973389 134.0 4.0","df89cfda-8df2-466a-9a62-d730918ea08a","niger","lapai",NA,NA,8.38537931442261,6.78583860397339
"781","dache clinic","Health Post",TRUE,FALSE,TRUE,2,NA,FALSE,NA,1,0,0,"2012-09-12","ETQYS","madaka","madaka",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347449346277.jpg","10.011329054832458 6.4579761028289795 287.0 4.0","ac4b64f3-539a-4071-9e09-649284372c52","niger","rafi",NA,NA,10.0113290548325,6.45797610282898
"782","TAWO PRIMARU HEALTH CARE CENTRE","Primary Health Center",FALSE,FALSE,FALSE,5,FALSE,FALSE,TRUE,NA,0,NA,"2012-09-10","TBNSU","Towa","ubandoma","public",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"health","1347287885625.jpg","9.787257313728333 6.6879647970199585 381.0 4.0","e69f7094-df3d-49d7-adfe-df77f4c1e888","niger","shiroro",NA,NA,9.78725731372833,6.68796479701996
"783","Danko health post","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2012-05-30","SJINH","Danko","kotonkoro","public",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1338398397874.jpg","11.00407361984253 5.996244549751282 496.0 4.0","eae09afc-09d9-46b7-8255-fd39f48908c1","niger","mariga",NA,NA,11.0040736198425,5.99624454975128
"784","Suzan Hospital","Primary Health Center",TRUE,TRUE,TRUE,7,NA,TRUE,NA,3,1,4,"2012-09-12","JXOFJ","Old NTA Suleja","Bagama A",NA,NA,FALSE,NA,TRUE,TRUE,TRUE,"health","1347446063534.jpg","9.18331503868103 7.185852527618408 487.0 4.0","090fe82e-8181-490f-812e-26fc84c86c7c","niger","suleja",NA,NA,9.18331503868103,7.18585252761841
"785","HEALTH POST","Health Post",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-25","HYXTD","KUMBO","GUNNA WARD","public",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"health","1396795996403.jpg","9.976925 6.0305333333333335 299.7 4.7","5b84f768-5f56-40ef-959b-f4f9c209d924","niger","rafi",NA,NA,9.976925,6.03053333333333
"786","KOLO CLINIC","Health Post",TRUE,FALSE,TRUE,5,TRUE,TRUE,FALSE,NA,NA,1,"2014-04-14","HGYGE","MAKWA","MAKWA","private",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"health","1396625442102.jpg","9.294904729750394 5.051061280336543 194.10763618801107 4.0","4014aecc-3ef8-4b4f-a4c8-c9fbbdfadf16","niger","mokwa",NA,NA,9.29490472975039,5.05106128033654
"787","C H C","Clinic",TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2012-07-15","NIAKF","Giragi","Muregi","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1342382978060.jpg","8.801969289779663 5.749867558479309 89.0 4.0","fc056e52-6e1d-4064-ab11-a7647a72ac60","niger","mokwa",NA,NA,8.80196928977966,5.74986755847931
"788","p h c","Primary Health Center",FALSE,FALSE,FALSE,3,FALSE,FALSE,FALSE,0,0,0,"2012-07-11","ACCIA","alulusu","sidisaba","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1342002108067.jpg","8.99132251739502 6.153035759925842 136.0 4.0","1c58cfa6-6880-4945-a5b8-09510659c3e7","niger","katcha",NA,NA,8.99132251739502,6.15303575992584
"789","Mararaba Dispensary","Health Post",FALSE,FALSE,FALSE,4,FALSE,FALSE,FALSE,0,0,0,"2011-05-12","TKICF","Mararaba","Dandaudu","public",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"health","1305193124335.jpg","9.706040024757385 6.843527555465698 444.0 4.0","661a23269b9504d92534fded2e70cdf3","niger","munya",NA,NA,9.70604002475739,6.8435275554657
"790","PHCC Kushaka","Basic Health Centre or Primary Health Clinic",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,1,0,0,"2014-04-14","HQLQC","Kushaka","Kushaka/Kurebe","public",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"health","1396545549275.jpg","10.534803333333333 6.813813333333333 551.1 5.0","7c02fae3-50a8-4728-be3e-13f73aba01aa","niger","shiroro",NA,NA,10.5348033333333,6.81381333333333
"791"," BASIC HEALTH CENTER KWAMBA","Clinic",TRUE,TRUE,FALSE,5,TRUE,FALSE,TRUE,0,0,0,"2012-09-10","VWXYZ","KWAMBA","MAJE","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347287706779.jpg","9.21700949 7.1707033 462.6000061035156 5.0","f807e73f-ed68-4dc7-a1ee-555bd7560b55","niger","suleja",NA,NA,9.21700949,7.1707033
"792","Albarka Clinic Wushishi","Private Facility",FALSE,FALSE,TRUE,0,TRUE,FALSE,FALSE,0,0,1,"2011-05-14","IYMXI","Wushishi","Kanwuri","private",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1305366664418.jpg","9.733795523643494 6.071362495422363 144.0 4.0","9b8b8edb47d559168782c4c3d5d357ab","niger","wushishi",NA,NA,9.73379552364349,6.07136249542236
"793","m d gs clinic lagbe","Clinic",FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,0,0,0,"2011-05-12","DTPBS","Lagbe","Guni","public",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"health","1305207064516.jpg","9.781538844108582 7.016744613647461 448.0 4.0","8949d59bcaee83ce991d2ff06a17918a","niger","munya",NA,NA,9.78153884410858,7.01674461364746
"794","SONF ADA MATERNITY HOME & PRIMARY EYE CARE CLINIC","Clinic",TRUE,FALSE,TRUE,1,NA,FALSE,NA,2,1,0,"2012-05-27","ILNBF","NASSARAWA","NASSARAWA",NA,NA,FALSE,NA,TRUE,FALSE,TRUE,"health","1338114821827.jpg","9.84604724 4.63214329 149.1999969482422 6.0","a380b4bd-b270-4aa1-b4f5-95c412e83b1c","niger","magama",NA,NA,9.84604724,4.63214329
"795","Phcc","Primary Health Centre (PHC)",FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-13","HKSFL","Achikogi","Kulho","public",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397133576438.jpg","10.027668333333335 5.1177600000000005 203.4 4.7","0bde9d7a-7f27-4e35-a1c4-5110b23a8ceb","niger","mashegu",NA,NA,10.0276683333333,5.11776
"796","MOTHER AND CHILD CLINIC & MATERNITY","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,3,FALSE,FALSE,TRUE,0,0,0,"2014-04-16","HDOGJ","GULBIN SAINI","MAGAJIYA","private",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396768776899.jpg","11.15177487 5.321424 342.6000061035156 5.0","716ae73c-1052-4470-9724-c60cc3563d8c","niger","rijau",NA,NA,11.15177487,5.321424
"797","Primary health centre lawo","Dispensary",TRUE,FALSE,FALSE,0,FALSE,FALSE,TRUE,3,0,0,"2014-04-14","HWCHS","Lawo","Gijiwa/kato","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1396709923264.jpg","9.769211666666667 6.385656666666667 327.7 4.8","51791ea0-c19a-4c75-9f08-471ef6da9558","niger","shiroro",NA,NA,9.76921166666667,6.38565666666667
"798","Primary health care center","Primary Health Centre (PHC)",FALSE,FALSE,TRUE,2,TRUE,FALSE,TRUE,0,0,2,"2014-04-13","HCSQB","Ibbe","Bangajiya","public",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1396518251853.jpg","9.901063333333333 6.749930000000001 297.5 4.9","0ffaada0-8ac9-4dcb-87d7-7fd2414a6803","niger","shiroro",NA,NA,9.90106333333333,6.74993
"799","PRIMARY HEALTH CARE DAPPO","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,2,TRUE,FALSE,TRUE,0,0,0,"2014-04-17","HIFDC","DAPPO","TUNGAN WAWA","public",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"health","1397133856832.jpg","10.343441666666667 5.373875 306.4 3.6","742a6cd5-b13d-4401-aaed-66d5fd4cd31f","niger","kontagora",NA,NA,10.3434416666667,5.373875
"800","Ado P H C","Primary Health Centre (PHC)",TRUE,FALSE,FALSE,1,FALSE,FALSE,TRUE,0,0,0,"2014-04-18","HORNM","Gwam","Gwam","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1397303184239.jpg","9.51940888 6.74713345 333.3999938964844 5.0","bc649582-26c5-4202-949d-edcfa5146425","niger","paikoro",NA,NA,9.51940888,6.74713345
"801","Basic Health Centre","Clinic",TRUE,FALSE,FALSE,5,FALSE,FALSE,TRUE,0,4,0,"2012-09-11","WGKFD","Allawa","Allawa","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1347366551091.jpg","10.31890332698822 6.654152870178223 365.0 4.0","3f63dd60-0f9d-4c7c-b6b8-610750c3efc2","niger","shiroro",NA,NA,10.3189033269882,6.65415287017822
"802","M.C.H gwam","Primary Health Centre (PHC)",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2014-04-17","HJOKI","Gwam","Gwam","public",TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,"health","1397299290288.jpg","9.431185 6.765241666666666 322.5 4.8","7ea0a76a-2468-48c8-8b67-43285c95e588","niger","paikoro",NA,NA,9.431185,6.76524166666667
"803","MAJIYA CLINIC","Primary Health Centre (PHC)",TRUE,TRUE,TRUE,2,TRUE,FALSE,TRUE,0,0,1,"2014-04-03","HUWLO","IBBI","IBBI","private",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"health","1396522216649.jpg","9.66335119 4.90733772 205.0 5.0","f3af0783-b1d3-4150-9a7a-5be755d87aae","niger","mashegu",NA,NA,9.66335119,4.90733772
"804","NIKUCHI PHC","Primary Health Center",TRUE,TRUE,FALSE,2,FALSE,FALSE,TRUE,0,0,0,"2012-09-09","CSIVB","NIKUCHI","NIKUCHI TUNGAN MALLAM","public",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,"health","1347205041682.jpg","9.34352087 6.67212689 345.6000061035156 5.0","f081922c-5c0e-4c0b-a0aa-ca6a5734df16","niger","paikoro",NA,NA,9.34352087,6.67212689
"805","P.H.C","Primary Health Centre (PHC)",NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,"2014-04-27","KXYFX","Kabe","Pissa Kabe","public",FALSE,FALSE,NA,NA,NA,NA,"health","1398434699529.jpg","10.755688333333334 4.133053333333334 245.7 4.9","116acd6d-69ce-41fe-baf9-25db9727e584","niger","borgu",NA,NA,10.7556883333333,4.13305333333333
"806","Nil","Clinic",FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,0,0,"2011-05-16","FMNNE","Laagun","Busu","public",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"health","1305557045716.jpg","8.883540630340576 6.002805233001709 98.0 4.0","f0d201fa3e11a5f9c364c92170ee264d","niger","lavun",NA,NA,8.88354063034058,6.00280523300171
